Identifiant arc,Date et heure de comptage,Débit horaire,Taux d'occupation,Etat trafic,Identifiant noeud amont,Identifiant noeud aval,geo_point_2d,heure,jour_semaine,is_weekend,lat,lon
4844,2025-06-04 20:00:00+00:00,409.0,14.74611,Fluide,2580,2581,"48.887455517678035, 2.3877553012294106",20,2,0,48.887455517678035,2.3877553012294106
299,2025-09-02 11:00:00+00:00,202.0,4.82,Inconnu,87,178,"48.86378597994792, 2.3352813760740574",11,1,0,48.86378597994792,2.3352813760740574
523,2025-10-09 20:00:00+00:00,573.0,5.15111,Fluide,308,309,"48.86534859372337, 2.3520691795456035",20,3,0,48.86534859372337,2.3520691795456035
6207,2024-12-05 10:00:00+00:00,556.4,4.82,Inconnu,3222,664,"48.8687145431324, 2.3626993774135134",10,3,0,48.8687145431324,2.3626993774135134
5041,2025-03-10 16:00:00+00:00,262.0,3.57167,Fluide,2661,2582,"48.845794269435935, 2.3785716285798344",16,0,0,48.845794269435935,2.3785716285798344
5375,2025-07-23 20:00:00+00:00,2404.0,6.05,Fluide,2838,955,"48.90089536624296, 2.361976852924589",20,2,0,48.90089536624296,2.361976852924589
1882,2025-08-05 06:00:00+00:00,58.0,1.73834,Fluide,2038,2039,"48.889817572778114, 2.3214117366661373",6,1,0,48.889817572778114,2.3214117366661373
4230,2025-09-02 11:00:00+00:00,838.0,3.735,Fluide,2271,2269,"48.87512420020704, 2.3098938508057785",11,1,0,48.87512420020704,2.3098938508057785
1922,2025-10-10 21:00:00+00:00,351.0,3.35167,Fluide,2100,2101,"48.87612432019619, 2.336219300287625",21,4,0,48.87612432019619,2.336219300287625
4800,2025-11-04 23:00:00+00:00,142.0,0.53,Fluide,520,2555,"48.836975994625014, 2.4028440496635777",23,1,0,48.836975994625014,2.4028440496635777
5936,2025-12-02 07:00:00+00:00,811.0,4.82,Inconnu,3083,3084,"48.88262060415656, 2.3360806967554835",7,1,0,48.88262060415656,2.3360806967554835
270,2026-01-02 20:00:00+00:00,405.0,7.62778,Fluide,162,136,"48.86721030114421, 2.3153691680671855",20,4,0,48.86721030114421,2.3153691680671855
5204,2025-01-06 08:00:00+00:00,665.0,7.44,Fluide,243,2743,"48.850453098638525, 2.3704323640578773",8,0,0,48.850453098638525,2.3704323640578773
1916,2025-02-04 00:00:00+00:00,586.0,10.305,Fluide,2061,2062,"48.88425703260311, 2.330090277596609",0,1,0,48.88425703260311,2.330090277596609
5724,2025-05-09 11:00:00+00:00,278.0,0.64056,Fluide,2996,2997,"48.832460136958616, 2.312143479843284",11,4,0,48.832460136958616,2.312143479843284
6125,2025-06-04 22:00:00+00:00,768.0,4.82,Inconnu,3176,2582,"48.846133498491206, 2.3765843934877866",22,2,0,48.846133498491206,2.3765843934877866
367,2025-09-02 11:00:00+00:00,387.0,12.49445,Fluide,211,179,"48.868178885671085, 2.333245858477092",11,1,0,48.868178885671085,2.333245858477092
523,2025-10-09 21:00:00+00:00,421.0,4.08834,Fluide,308,309,"48.86534859372337, 2.3520691795456035",21,3,0,48.86534859372337,2.3520691795456035
1232,2024-12-05 09:00:00+00:00,441.0,23.11167,Pré-saturé,3222,663,"48.869357348179754, 2.3623130631707174",9,3,0,48.869357348179754,2.3623130631707174
5375,2025-07-23 18:00:00+00:00,3000.0,12.55,Fluide,2838,955,"48.90089536624296, 2.361976852924589",18,2,0,48.90089536624296,2.361976852924589
5417,2025-09-02 10:00:00+00:00,3000.0,19.35,Pré-saturé,2736,2270,"48.88926481478912, 2.2958120069370263",10,1,0,48.88926481478912,2.2958120069370263
5941,2025-12-02 01:00:00+00:00,149.0,4.82,Inconnu,3086,3085,"48.8823730629582, 2.3407546167604307",1,1,0,48.8823730629582,2.3407546167604307
270,2026-01-02 19:00:00+00:00,437.0,9.26056,Fluide,162,136,"48.86721030114421, 2.3153691680671855",19,4,0,48.86721030114421,2.3153691680671855
5207,2025-01-06 08:00:00+00:00,3000.0,32.05,Saturé,2745,2747,"48.829429447531865, 2.2878736039777685",8,0,0,48.829429447531865,2.2878736039777685
5392,2025-02-04 05:00:00+00:00,2325.0,6.95,Fluide,922,2080,"48.90092185568789, 2.3371915150964884",5,1,0,48.90092185568789,2.3371915150964884
5724,2025-05-09 10:00:00+00:00,259.0,0.96389,Fluide,2996,2997,"48.832460136958616, 2.312143479843284",10,4,0,48.832460136958616,2.312143479843284
6125,2025-06-04 17:00:00+00:00,702.0,4.82,Inconnu,3176,2582,"48.846133498491206, 2.3765843934877866",17,2,0,48.846133498491206,2.3765843934877866
303,2025-09-02 11:00:00+00:00,202.0,4.82,Inconnu,177,179,"48.86701162880401, 2.3339689587879984",11,1,0,48.86701162880401,2.3339689587879984
523,2025-10-09 22:00:00+00:00,554.0,6.62834,Fluide,308,309,"48.86534859372337, 2.3520691795456035",22,3,0,48.86534859372337,2.3520691795456035
5934,2025-12-02 00:00:00+00:00,593.0,6.29,Fluide,3082,3083,"48.88369029569291, 2.332441379660131",0,1,0,48.88369029569291,2.332441379660131
5113,2025-01-06 08:00:00+00:00,1417.0,4.82,Inconnu,2696,2697,"48.84899126306358, 2.395814300188512",8,0,0,48.84899126306358,2.395814300188512
6018,2025-09-02 10:00:00+00:00,786.0,3.39334,Fluide,3117,2271,"48.8751918376681, 2.3116957216128267",10,1,0,48.8751918376681,2.3116957216128267
5941,2025-12-02 02:00:00+00:00,117.0,4.82,Inconnu,3086,3085,"48.8823730629582, 2.3407546167604307",2,1,0,48.8823730629582,2.3407546167604307
270,2026-01-02 18:00:00+00:00,462.0,8.79667,Fluide,162,136,"48.86721030114421, 2.3153691680671855",18,4,0,48.86721030114421,2.3153691680671855
5392,2025-02-04 04:00:00+00:00,882.0,2.55,Fluide,922,2080,"48.90092185568789, 2.3371915150964884",4,1,0,48.90092185568789,2.3371915150964884
5726,2025-05-09 12:00:00+00:00,282.0,1.67667,Fluide,2997,2998,"48.83198368928733, 2.313459206479769",12,4,0,48.83198368928733,2.313459206479769
6125,2025-06-04 16:00:00+00:00,750.0,4.82,Inconnu,3176,2582,"48.846133498491206, 2.3765843934877866",16,2,0,48.846133498491206,2.3765843934877866
4065,2025-08-26 12:00:00+00:00,440.0,4.82,Inconnu,2165,2115,"48.87592084433356, 2.3392058138888108",12,1,0,48.87592084433356,2.3392058138888108
303,2025-09-02 12:00:00+00:00,230.0,4.82,Inconnu,177,179,"48.86701162880401, 2.3339689587879984",12,1,0,48.86701162880401,2.3339689587879984
524,2025-10-09 16:00:00+00:00,1161.0,9.69722,Fluide,309,310,"48.86663858007075, 2.3527545400282555",16,3,0,48.86663858007075,2.3527545400282555
5934,2025-12-02 02:00:00+00:00,337.0,3.08778,Fluide,3082,3083,"48.88369029569291, 2.332441379660131",2,1,0,48.88369029569291,2.332441379660131
4895,2025-03-10 22:00:00+00:00,303.0,5.27389,Fluide,2584,2583,"48.88620861421572, 2.383442483814944",22,0,0,48.88620861421572,2.383442483814944
5375,2025-07-23 16:00:00+00:00,3000.0,17.0,Pré-saturé,2838,955,"48.90089536624296, 2.361976852924589",16,2,0,48.90089536624296,2.361976852924589
6018,2025-09-02 11:00:00+00:00,838.0,3.48722,Fluide,3117,2271,"48.8751918376681, 2.3116957216128267",11,1,0,48.8751918376681,2.3116957216128267
5941,2025-12-02 04:00:00+00:00,112.0,4.82,Inconnu,3086,3085,"48.8823730629582, 2.3407546167604307",4,1,0,48.8823730629582,2.3407546167604307
270,2026-01-02 16:00:00+00:00,414.0,10.855,Fluide,162,136,"48.86721030114421, 2.3153691680671855",16,4,0,48.86721030114421,2.3153691680671855
5392,2025-02-04 03:00:00+00:00,515.0,1.4,Fluide,922,2080,"48.90092185568789, 2.3371915150964884",3,1,0,48.90092185568789,2.3371915150964884
5726,2025-05-09 11:00:00+00:00,278.0,0.64056,Fluide,2997,2998,"48.83198368928733, 2.313459206479769",11,4,0,48.83198368928733,2.313459206479769
6125,2025-06-04 15:00:00+00:00,600.0,4.82,Inconnu,3176,2582,"48.846133498491206, 2.3765843934877866",15,2,0,48.846133498491206,2.3765843934877866
524,2025-10-09 19:00:00+00:00,1158.0,9.72,Fluide,309,310,"48.86663858007075, 2.3527545400282555",19,3,0,48.86663858007075,2.3527545400282555
5934,2025-12-02 04:00:00+00:00,300.0,2.79278,Fluide,3082,3083,"48.88369029569291, 2.332441379660131",4,1,0,48.88369029569291,2.332441379660131
6216,2024-12-05 09:00:00+00:00,961.0,4.82,Inconnu,3226,288,"48.84520976812966, 2.3734418424288317",9,3,0,48.84520976812966,2.3734418424288317
4895,2025-03-10 21:00:00+00:00,359.0,6.14667,Fluide,2584,2583,"48.88620861421572, 2.383442483814944",21,0,0,48.88620861421572,2.383442483814944
5375,2025-07-23 14:00:00+00:00,3000.0,10.55,Fluide,2838,955,"48.90089536624296, 2.361976852924589",14,2,0,48.90089536624296,2.361976852924589
4240,2025-09-02 11:00:00+00:00,249.0,1.55723,Fluide,3186,2276,"48.88672483794195, 2.296715716199949",11,1,0,48.88672483794195,2.296715716199949
5941,2025-12-02 08:00:00+00:00,294.0,4.82,Inconnu,3086,3085,"48.8823730629582, 2.3407546167604307",8,1,0,48.8823730629582,2.3407546167604307
270,2026-01-02 15:00:00+00:00,397.0,11.38889,Fluide,162,136,"48.86721030114421, 2.3153691680671855",15,4,0,48.86721030114421,2.3153691680671855
5216,2025-01-06 08:00:00+00:00,196.0,8.42056,Fluide,2751,2750,"48.8857088960701, 2.2918060236916027",8,0,0,48.8857088960701,2.2918060236916027
5411,2025-02-04 09:00:00+00:00,3000.0,17.45,Pré-saturé,2028,2081,"48.89921516757263, 2.318267614199732",9,1,0,48.89921516757263,2.318267614199732
1169,2025-03-11 09:00:00+00:00,734.0,5.41556,Fluide,646,636,"48.826095214809534, 2.3027488106762832",9,1,0,48.826095214809534,2.3027488106762832
5041,2025-06-04 22:00:00+00:00,170.0,2.12778,Fluide,2661,2582,"48.845794269435935, 2.3785716285798344",22,2,0,48.845794269435935,2.3785716285798344
524,2025-10-09 20:00:00+00:00,1258.0,8.69056,Fluide,309,310,"48.86663858007075, 2.3527545400282555",20,3,0,48.86663858007075,2.3527545400282555
5934,2025-12-02 07:00:00+00:00,811.0,5.25334,Fluide,3082,3083,"48.88369029569291, 2.332441379660131",7,1,0,48.88369029569291,2.332441379660131
6216,2024-12-05 10:00:00+00:00,984.0,4.82,Inconnu,3226,288,"48.84520976812966, 2.3734418424288317",10,3,0,48.84520976812966,2.3734418424288317
4895,2025-03-10 20:00:00+00:00,473.0,12.37056,Fluide,2584,2583,"48.88620861421572, 2.383442483814944",20,0,0,48.88620861421572,2.383442483814944
5376,2025-07-23 22:00:00+00:00,2931.0,7.55,Fluide,955,2839,"48.9009780804202, 2.3584049527526894",22,2,0,48.9009780804202,2.3584049527526894
1884,2025-08-05 01:00:00+00:00,51.0,0.95,Fluide,2039,2040,"48.888835613979126, 2.323105830077279",1,1,0,48.888835613979126,2.323105830077279
4240,2025-09-02 12:00:00+00:00,264.0,1.68,Fluide,3186,2276,"48.88672483794195, 2.296715716199949",12,1,0,48.88672483794195,2.296715716199949
5938,2025-12-02 00:00:00+00:00,383.0,4.82,Inconnu,3084,3085,"48.882070024972776, 2.3384673994582967",0,1,0,48.882070024972776,2.3384673994582967
270,2026-01-02 14:00:00+00:00,401.0,8.20944,Fluide,162,136,"48.86721030114421, 2.3153691680671855",14,4,0,48.86721030114421,2.3153691680671855
5411,2025-02-04 07:00:00+00:00,3000.0,18.1,Pré-saturé,2028,2081,"48.89921516757263, 2.318267614199732",7,1,0,48.89921516757263,2.318267614199732
1169,2025-03-11 08:00:00+00:00,713.0,16.97056,Pré-saturé,646,636,"48.826095214809534, 2.3027488106762832",8,1,0,48.826095214809534,2.3027488106762832
4903,2025-06-04 20:00:00+00:00,336.0,0.845,Fluide,2602,2582,"48.84644374039034, 2.3782869810188405",20,2,0,48.84644374039034,2.3782869810188405
524,2025-10-09 22:00:00+00:00,1162.0,8.81945,Fluide,309,310,"48.86663858007075, 2.3527545400282555",22,3,0,48.86663858007075,2.3527545400282555
5939,2025-12-02 03:00:00+00:00,116.0,4.82,Inconnu,3085,3084,"48.88234880023468, 2.3385609206690385",3,1,0,48.88234880023468,2.3385609206690385
4847,2025-03-10 23:00:00+00:00,294.0,4.82,Inconnu,2581,2583,"48.88688498816808, 2.3855429645267",23,0,0,48.88688498816808,2.3855429645267
5376,2025-07-23 21:00:00+00:00,2883.0,7.8,Fluide,955,2839,"48.9009780804202, 2.3584049527526894",21,2,0,48.9009780804202,2.3584049527526894
1884,2025-08-05 02:00:00+00:00,39.0,0.81667,Fluide,2039,2040,"48.888835613979126, 2.323105830077279",2,1,0,48.888835613979126,2.323105830077279
4243,2025-09-02 10:00:00+00:00,89.0,1.73389,Fluide,2750,2276,"48.88742309369347, 2.295568327349029",10,1,0,48.88742309369347,2.295568327349029
5938,2025-12-02 01:00:00+00:00,284.0,4.82,Inconnu,3084,3085,"48.882070024972776, 2.3384673994582967",1,1,0,48.882070024972776,2.3384673994582967
270,2026-01-02 12:00:00+00:00,434.0,9.15834,Fluide,162,136,"48.86721030114421, 2.3153691680671855",12,4,0,48.86721030114421,2.3153691680671855
5221,2025-01-06 08:00:00+00:00,196.0,8.42056,Fluide,2752,2751,"48.884269555896154, 2.289515819970071",8,0,0,48.884269555896154,2.289515819970071
5411,2025-02-04 05:00:00+00:00,1322.0,3.65,Fluide,2028,2081,"48.89921516757263, 2.318267614199732",5,1,0,48.89921516757263,2.318267614199732
1169,2025-03-11 05:00:00+00:00,179.0,0.80445,Fluide,646,636,"48.826095214809534, 2.3027488106762832",5,1,0,48.826095214809534,2.3027488106762832
4903,2025-06-04 19:00:00+00:00,346.0,0.54056,Fluide,2602,2582,"48.84644374039034, 2.3782869810188405",19,2,0,48.84644374039034,2.3782869810188405
315,2025-09-02 10:00:00+00:00,1179.0,6.76,Fluide,3269,185,"48.862172123618876, 2.3206636274342403",10,1,0,48.862172123618876,2.3206636274342403
525,2025-10-09 15:00:00+00:00,1075.0,24.83333,Pré-saturé,312,311,"48.86840207626574, 2.353738733791488",15,3,0,48.86840207626574,2.353738733791488
5939,2025-12-02 05:00:00+00:00,112.0,4.82,Inconnu,3085,3084,"48.88234880023468, 2.3385609206690385",5,1,0,48.88234880023468,2.3385609206690385
5435,2025-02-12 17:00:00+00:00,3000.0,15.7,Pré-saturé,2438,2440,"48.86356974676207, 2.265851237377608",17,2,0,48.86356974676207,2.265851237377608
4847,2025-03-10 21:00:00+00:00,432.0,4.82,Inconnu,2581,2583,"48.88688498816808, 2.3855429645267",21,0,0,48.88688498816808,2.3855429645267
5376,2025-07-23 19:00:00+00:00,3000.0,8.2,Fluide,955,2839,"48.9009780804202, 2.3584049527526894",19,2,0,48.9009780804202,2.3584049527526894
1884,2025-08-05 03:00:00+00:00,42.0,0.95611,Fluide,2039,2040,"48.888835613979126, 2.323105830077279",3,1,0,48.888835613979126,2.323105830077279
4243,2025-09-02 11:00:00+00:00,101.0,2.065,Fluide,2750,2276,"48.88742309369347, 2.295568327349029",11,1,0,48.88742309369347,2.295568327349029
5938,2025-12-02 07:00:00+00:00,298.0,4.82,Inconnu,3084,3085,"48.882070024972776, 2.3384673994582967",7,1,0,48.882070024972776,2.3384673994582967
270,2026-01-02 09:00:00+00:00,271.0,4.52111,Fluide,162,136,"48.86721030114421, 2.3153691680671855",9,4,0,48.86721030114421,2.3153691680671855
5411,2025-02-04 04:00:00+00:00,732.0,2.15,Fluide,2028,2081,"48.89921516757263, 2.318267614199732",4,1,0,48.89921516757263,2.318267614199732
1169,2025-03-11 03:00:00+00:00,76.0,0.34834,Fluide,646,636,"48.826095214809534, 2.3027488106762832",3,1,0,48.826095214809534,2.3027488106762832
4903,2025-06-04 18:00:00+00:00,413.0,0.13,Fluide,2602,2582,"48.84644374039034, 2.3782869810188405",18,2,0,48.84644374039034,2.3782869810188405
1945,2025-08-26 12:00:00+00:00,513.0,4.82,Inconnu,2131,2132,"48.87277983041258, 2.334421685422601",12,1,0,48.87277983041258,2.334421685422601
315,2025-09-02 11:00:00+00:00,1268.0,5.04112,Fluide,3269,185,"48.862172123618876, 2.3206636274342403",11,1,0,48.862172123618876,2.3206636274342403
525,2025-10-09 19:00:00+00:00,972.0,29.69222,Pré-saturé,312,311,"48.86840207626574, 2.353738733791488",19,3,0,48.86840207626574,2.353738733791488
5939,2025-12-02 07:00:00+00:00,267.0,4.82,Inconnu,3085,3084,"48.88234880023468, 2.3385609206690385",7,1,0,48.88234880023468,2.3385609206690385
5435,2025-02-12 16:00:00+00:00,3000.0,17.55,Pré-saturé,2438,2440,"48.86356974676207, 2.265851237377608",16,2,0,48.86356974676207,2.265851237377608
4847,2025-03-10 18:00:00+00:00,498.0,4.82,Inconnu,2581,2583,"48.88688498816808, 2.3855429645267",18,0,0,48.88688498816808,2.3855429645267
5376,2025-07-23 18:00:00+00:00,3000.0,19.25,Pré-saturé,955,2839,"48.9009780804202, 2.3584049527526894",18,2,0,48.9009780804202,2.3584049527526894
1884,2025-08-05 04:00:00+00:00,38.0,1.29334,Fluide,2039,2040,"48.888835613979126, 2.323105830077279",4,1,0,48.888835613979126,2.323105830077279
4243,2025-09-02 12:00:00+00:00,94.0,1.88945,Fluide,2750,2276,"48.88742309369347, 2.295568327349029",12,1,0,48.88742309369347,2.295568327349029
5938,2025-12-02 08:00:00+00:00,403.0,4.82,Inconnu,3084,3085,"48.882070024972776, 2.3384673994582967",8,1,0,48.882070024972776,2.3384673994582967
270,2026-01-02 08:00:00+00:00,181.0,1.90111,Fluide,162,136,"48.86721030114421, 2.3153691680671855",8,4,0,48.86721030114421,2.3153691680671855
